date,review_title,review_text,rating
2019-03-13T16:10:19-07:00,강화 확률,"당당하게 강화확률표 제출해라 
강화뿐만 아니라 
초월 특강 이외에 확률적으로 하는 모든것들 시스템적으로 확률이 표기된 확률이 맞다라고 이용자들한테 당당히 공개해라 진짜",1
2019-03-12T10:05:01-07:00,허구헌날 팅기고 점검...,아이폰X인데 튕김현상도 잦고 이따금씩은 팅기고 나서 재접속하면 BGM만 나오고 검은화면만 뜨는 현상이 생겨서 매번 지웠다 다시깔고 설정 다시하고...,1
2019-03-12T01:26:24-07:00,2주년 축하,....,5
2019-03-11T02:15:22-07:00,저 아이폰x 사용자입니다,"현재 열심히 키워놨더니 접속이 언되요..
연동도 안해놔서 앱 다시깔면 여태 애써 키운게 없어지는데 대체 이걸 어케해애할까요?
어플누르면 케릭터선택부분이 회색처리로 아예 눌러지질 않습니다. 터치스크린부분 눌러도 반응없구요.. 앱 업데이트 한번 해주세요. 업뎃하면 혹시 실행될까싶어서요. 너무 짜증나네요",4
2019-03-10T11:44:58-07:00,계정 연동 어떻게 하나요,"아이패드랑 아이폰 연동하려고 아이패드 계정을 게임센터에 연동했더니 다 초기화 되어버렸어요
일단 폰에다가 다시 키우고는 있는데 해결책은 없나요?",4
2019-03-10T03:08:51-07:00,미친듯이 튕김...,아이폰으로 하는데 중간중간 튕길때마다 접속이 안되서 지우고 다시 깔고 새로 시작해야하네요 슬픔,3
2019-03-09T07:00:01-07:00,리니지2m 안나오면 안됩니까...,그냥 레볼에 적용 패치를 하시는게 나을듯 한데 ..유저 50% 넘게 날라가요 접는사람도 늘꺼고 ... 그리고 자전거좀 다시 나오게 해주시고 교복도 솬석도중팅겼는데 접속이 안되서 게임 삭제해 다시 받는중입니다,5
2019-03-09T04:05:59-07:00,블랙스크린좀 고치라고요,"앱 다운로드 횟수 늘릴려고 수쓰는것도 아니고 이게 뭔 
트래픽 몰릴때 팅기면 버튼 활성화 안되서 새로 깔고 하는 이짓을 언제까지 해야합니까 

기기 사양 알려달라하지마세요 아이폰 모든 기종에서 발생하는거니까요",3
2019-03-09T01:27:36-07:00,시스템 오류가 있네요~,"본론에 앞서 평소 리니지 레볼루션를 애정하고 열심히 키워온 만큼 서비스중지되는 일은 없었으면 합니다 레볼루션 화이팅ㅋㅋ이만한 수작 모바일에서 본적없습니다 개취저격

참고로 말씀드리면 저는 아이폰 유저이며 장비 아이템 레벨업 시 저급의 장비 일괄 선택을 하면 몇초뒤 자동 일괄취소가 되어버려 이를 자꾸 반복하는 수고를 겪고 있습니다. 빠른 시일 내에 업데이트 되었으면 하는 바람입니다~",5
2019-03-08T23:29:51-07:00,점점 재미없어져요..,제가 리니지를 많이하고 현질도해보니 점점 재미가없오지내욘,3
2019-03-08T18:14:03-07:00,구배경 28강 10특 유피테르 없어졌네요,무기가 없어졌어요,1
2019-03-08T07:19:12-07:00,이겜 넘 잼나네요,겜 잼나네요,5
2019-03-07T05:41:20-07:00,문의드림,아이패드 또는 아이폰으로 실행시 중간에 꺼지는 현상은 무엇때문인지요? 계속적으로 불규칙적으로 꺼집니다,4
2019-03-05T07:46:35-07:00,결재관련 오류,상점 결재 했는데 안들어오네요 확인 바랍니다,4
2019-03-05T05:30:06-07:00,아이폰,왜 스크린 터치가 안되죠.......ㅠㅡㅠ,2
2019-03-03T06:34:47-07:00,재미는 있으니  렉이 넘 많고 할게 너무 많아요,"아이폰유저 입니다 

수정 바랍니다 !",3
2019-03-03T03:21:04-07:00,나가지네요,"게임을 하다가 갑자기 렉이 걸리면서 꺼지고
게임도중에 렉도안걸렸는데 그냥 게임이 나가지네요
휴데폰 기종은 아이폰6 입니다",3
2019-03-02T20:33:16-07:00,지금 접속불가,저만그런가요???,5
2019-03-01T07:25:11-07:00,진심으로궁금한데 비정상적인 행위가 뭐에요?,"진짜 욕나올라하는데 비정상적인 행위로 접속 끊기는건 뭔가요? 하루에 몇번을 그러는지 진짜.
허구헌날 패키지만 쳐팔어먹을 생각하지말고 이 부분 확실히 답변 주세요. 똑같은 메크로 답변말고",3
2019-03-01T00:22:28-07:00,아이폰은 2주년 선물 못받나요?,머지ㅠㅡㅠ,3
2019-02-28T12:52:59-07:00,계정찾기 가능한가요?,몇달만에 접속하려고하니 케릭이 없다고 나오는데ㅠㅜ,1
2019-02-27T17:23:39-07:00,튕김,제가 아이폰6을 쓰는데요 그냥 캐릭터에 접속하기도 전에 튕겨요,1
2019-02-25T05:41:22-07:00,다 좋은데 서버이동은 왜 안돼나요?,"왜도대체 서바이동이 안돼나요?
친구랑 파티로 플래이하고 싶은데 서버가 달라서 못하네요 ㅠㅠ
다음 업뎃때 좀 해주세여 무료로 안돼면 아이템이라두ㅠㅠ",4
2019-02-24T19:52:22-07:00,아이폰7인데 잘하다가,"잘하고있는데 한번 팅기더니 재접속해도 안되고 
삭제했다 다시 깔아도 안되고 뭔 ㅅㅂ 이따구로 겜을 쳐만들엌ㅅ냐",1
2019-02-23T16:12:30-07:00,시작안됨ㅋ,"아니요 누르라고 계속 뜨고 시작은 안되내요 .
파일만 낭비대구 고쳐주세요",2
2019-02-23T03:18:06-07:00,모바일 역대 최고의 게임,개발자들 실력이 참...겜 이따구로 만들거면 부끄러운줄알고 때려쳐라,1
2019-02-23T03:02:50-07:00,접이안되네요...,이거뭐지. ...접이 왜 안되는거에요 오전부터 지금 ㅁ가지접이 안되네. ...운영진들 머 하는거야...?,1
2019-02-22T05:31:08-07:00,에이 아니겠지..,설마 아직도 이 쓰레기 게임을 하는 사람들이 있나?,1
2019-02-21T04:04:51-07:00,튕기는 현상,기종 아이폰6 와이파이가 완전 잘 통해도 계속 튕깁니다. 그 외에는 전부 재미있는것 같아요.,4
2019-02-19T03:33:20-07:00,아니 어이가없네요?,"저기요 제가 2년전에 2글자닉네임 화산이라는 닉을 얻고
한동안 게임을 안했어요 진짜 오랜만에 접을 하니까 닉네임도 마음대로 변경을 하시나요? 물결이 왜 생겻는데요
접 안하는 사람은 뒷전으로 미루는건가요 상당히 기분나쁘네요? 뭔데 맘대로 닉을 바꾸세요 기분 뭣같아서 ㅋㅋㅋ
말이라도 해보세요 개빡치니까",1
2019-02-19T03:25:04-07:00,아이폰6는,게임 자체가 안되나요??,2
2019-02-18T21:45:22-07:00,그냥 쓰레기,그냥 쓰레기~ 현질만해야하는 쓰레기 변하지않음,1
2019-02-18T03:42:58-07:00,아이폰 유저,"아이폰 유저도 쿠폰 등록
할수있게 해주세요",5
2019-02-16T07:08:36-07:00,장난하냐,장난하냐 강화시스템이 아무리 이상해도그렇지 장난하는것도아니고,1
2019-02-15T10:58:15-07:00,아이패드4레티나데서도 작동되네요?,자꾸 팅기고 네트워크 연결이안된다고 뜨네요;; 집에서 5G와이파이 잡아서 하는데도 그러네요... 기기문제인지 뭐가문제인지 몰르겠네요..,1
2019-02-15T08:31:28-07:00,게임은 재밌지만,한번 튕기면 게임을 새로 깔아야되는 이 불편한 진실.....접고싶다,1
2019-02-14T14:30:20-07:00,. . .,다른건 다 좋은데요 게임하다가 자꾸 튕겨가지고요.. 어떻게 폰껏다가 다시켜보기도하고 앱 삭제했다 다시 깔아도 그대로네요.. 개선부탁드릴게요..,4
2019-02-14T04:42:27-07:00,왜,다운로드 왜 안되나요?,1
2019-02-14T03:07:20-07:00,운영진들이 주기적으로 신경써줘서 좋아요,"다른 것들보면 대체적으로 유저들 돈만 뽑아내고
운영을 말아먹는데 신경써줘서 재밌게 잘 하고 있어요
감사해요 운영진분들 ❤️",4
2019-02-13T23:40:06-07:00,게임하지 말라는 건가요?,"아니 계속 패치해도 버전이 낮다고 하네요 ㅡㅡ;;

더러워서 못하겠네요",1
2019-02-13T17:11:36-07:00,업뎃5번 받아도 다시 받으라는거 어쩌자는거에요???,답답하네여 업뎃도 안되고,1
2019-02-13T16:10:20-07:00,다좋은데 강화만...,"운영자님 안녕하세요. 리니지를 재미있게 하고 있는 유저인데요, 스토리, 영웅서사시, 그래픽, 디자인등 다 좋은데 강화성공확률이 70%인데도 5번만에 강화 성공한거는 좀 그래요ㅠㅠ. 강화확률 좀 높여주시면 감사하겠습다.",5
2019-02-13T14:37:45-07:00,너무재미있게하구있어용ㅎㅎ,이번에 발렌타인 엘프코스튬 역대급으루이뻐요ㅠㅠ처음으로 점검끝나기를 기다리는중 호호 전투력올리는것도 나름 재밌는듯 앱스토어수수료땜시 좀그랬지만여ㅠㅠ 현질할만큼했으니 코스튬만파야지,1
2019-02-13T14:35:31-07:00,게임이 복잡해지는,"점점. 이것저것. 복잡했지만. 포기하는. 사람이 많아진다.

게임은. 단순한데. 최고합니다",5
2019-02-12T07:42:28-07:00,너무팅겨요,못해먹겠네요. 팅김현상 다시 지우고깔고. 힘들어요,2
2019-02-11T16:17:18-07:00,1:1문의하기가 어딘지 몰라서 여기다 남깁니다,"애플쓰고잇고요 아이탬미지급되엇네요

데포R2 / 경털이
2019 2. 12 08:26
신규전용 희귀장비 성장팩 109000krw
결재취소든 지급해주든 둘붕 해주세요~!!!

1:1 문의하는 결재코너는 어디다 적는지 ...
암만 찾아봐도 없네 ..",3
2019-02-11T07:25:36-07:00,참,업데이트후 겜이 너무 팅깁니다,5
2019-02-11T00:26:56-07:00,캐릭터 복원 가능한지요..,"안녕하세요.

레볼루션 아인하사드 서버에서 게임하다가 캐릭터를 삭제하고 말았습니다. 

잠결에 버튼을 실수로 잘못 눌렀습니다. 아인하사드 서버 “청렴조자룡”이란 캐릭터명입니다. 

꼭 복원해주세요 ㅜㅜ 답변 부탁드려요.
좋은 소식 기다리고 있을게요 ㅜㅜ",5
2019-02-08T10:10:38-07:00,환불,"얼마전에 산 33,000원짜리 성장 선물꾸러미2 환불하고싶어요",5
2019-02-07T14:27:12-07:00,아니 올만에들어가려고하는데 꼭 카드결제정보,눌러야되는건가요..?,1
2019-02-07T06:54:38-07:00,중복결제,중복결제 됐어요 한번결제 한건데 돈은 3번 나갔어요 확인부탁드립니다,1
2019-02-06T22:02:01-07:00,서버통합후 아이디 뒤에#이 붙는데 너무 거슬리네요,서버통합후 아이디 뒤에#이 붙는데 너무 거슬리네요 아이디 희소성도 떨어지고 #붙은 아이디들은 닉네임변경권 이라도 무료로 제공해야 된다고 봅니다 게임은 재밋어요,3
2019-02-05T19:29:39-07:00,해외접속,"해외나왔는데 서버접속할수 없다네요 
어떻게 해야하죠",5
2019-02-05T05:29:46-07:00,헐~접속 안돼서 다시 깔았는데...캐릭사라짐,"헐~접속 안돼서 다시 깔았는데...캐릭사라짐 뭐같네?
 
또 접속 안돼서 지우고 깔았는데...캐릭 사라졌네?아이폰 유저는 리니지하면 매번 이따구네ㅡ그랑카인n2캐릭복구 바랍니다.

결제만되고 아이템이 안들어 왔습니다. 확인하시고 아이템 주십시요... 오렌1 아이디 앙꼬 환불요청요

인벤에 아무것도 안들어 왔습니다.환불요청해주세요.

아템이 무료복원이 안됩니다...환불요청 해주세요캐릭복구해주세요 

다시 깔았는데 캐릭이 또 사라짐 복구요청 해주세요",3
2019-02-04T04:22:31-07:00,ㅋㅋ,돈이 좋니?,1
2019-02-03T11:22:32-07:00,게임이 팅기네요,게임을 접속하고 하다보면 시도때도 없이 너무 많이 팅깁니다 빨리 개선 부탁드립니다,2
2019-02-03T08:07:06-07:00,왜 자꾸 팅기죠?,아이패드 6세대로 플레이하는데 계속 팅기네요...  왜그런거죠?,1
2019-02-03T06:31:24-07:00,많은 개선이있었다고 보이네요 호,최고인듯 ㅎ 이대로만,5
2019-02-03T04:14:20-07:00,어쩔 수 없이 별 다섯 개 남깁니다,"운영자님이 꼭 봐주셨으면 하는 마음에 별 다섯 개 리뷰 써올립니다. 아이폰 유저인데 현재 폰 안에 깔려있는 게임이라고는 리니지 하나 뿐입니다. 그럼에도 게임 실행 2분도 되지 않고 지속적으로 튕기는 현상부터 끊기는 현상까지, 고쳐야 하는게 한 두개가 아닙니다. 그래픽의 문제인가 싶어 그래픽, 해상도 모두 하로 맞춰놨지만 그럼에도 고쳐지지 않았습니다. 즐기라고 만든 게임 맞나요?",5
2019-02-02T08:43:03-07:00,계정 복구가 안되여,"제가 핸드폰을 새로 샀는데 그 전에썻던 핸드폰에서 게임 계정을 확인하고 노트에 다적어놓고 초기화를 시켰어여 그리고 핸드폰사자마자 게임깔고 하려는데 안되서 이렇게 문의드려요 게임하고 싶은데 
계정복구가 안되서 속상합니다ㅠ",3
2019-02-02T06:59:46-07:00,읽어주세요 ㅎ,아이폰6 인데 연결이 자주 끊겨요..ㅜ,2
2019-02-01T23:49:32-07:00,아이폰 8+ 강제종료되고 재접속 안됨,아이폰 8+ 유저인데요 한참 사냥하면서 장비 레벨업중 이었는데 강제종료되어서 재접속 시도하는데 접속자체가 안되고 앱이 꺼져요.서버다운상태처럼,2
2019-02-01T07:02:41-07:00,로딩,아니자꾸 로딩화면에서 안넘어가는거 나만그런건가요?,1
2019-02-01T06:16:37-07:00,뭔 업데이트를 이렇게 하나?,다운로드 48시간째다. 테스트나 해보고 올려라,5
2019-02-01T04:10:56-07:00,꼴 때리네 이게임이 한국게임으로 알고 있네,엔씨소프트 아이피 사서 중국에서 만든게임 ㅋㅋㅋㅋ,2
2019-02-01T04:02:56-07:00,솔직히,양산형 게임답다 별한개도 아깝다 정말,1
2019-02-01T03:29:40-07:00,접속은안되구 패치가왜되냐?,어제깔앗는데 장난하나 ㅡㅡ아오,1
2019-02-01T02:50:41-07:00,장난해?,"2019.02.01 업데이트
수십번을 업데이트해도 또 업데이트하라는건 모냐?
지랄염병 밥들은 처먹고 사냐?",1
2019-02-01T01:26:13-07:00,온리지추억,온리지 생각나네요,5
2019-01-31T23:52:42-07:00,징하네 징해,투력인플레 게임이 너무 1%과금러에 초점이 맞춰저 있어서 투력은 애초에 포기 잘못됬다고ㅠ생각도ㅠ안함.. 하지만 업데이트 때마다 무거워지는 게임 자주 튕김~하루종일 폰만 붙잡게 할려는 이벤트들~~~피로감이 너무 높다,2
2019-01-31T21:50:37-07:00,강제종료개선?,"강제종료개선햇다는데..맨날꺼지고 아이폰 블랙맨날뜨고..
뭔놈의게임이 이렇게잘팅기는지..
아이폰블랙한번뜨면 게임 삭제햇다 다시깔기도지겹고",2
2019-01-31T20:50:16-07:00,"핫스팟으로,업뎃중인데 도대체 몇번을하는거냐",앙?,1
2019-01-31T20:39:52-07:00,아직 해보기전인데 접속이안되요,아이폰 xr  설치하고 처음 접속하는데 최신다운로드 하라고해서 앱스토어 열리니까 다운로드는 아예 안뜨고 게임내에서 아무 터치가안되네영,5
2019-01-31T14:47:14-07:00,믿고 거르는 돈마블,현질해도 스트레스,1
2019-01-31T07:09:54-07:00,업데이트가 안됩니다,계속 업데이트 안되서 접속불가입니다.. 빠른 해결 부탁드려요... 아이폰 6S 입니다,1
2019-01-31T03:24:10-07:00,지속적인 업데이트 최고,"다만 캐릭터 벨런스는 이제좀 맞출때가 된거 같다.

유저들 말에 조금만 귀를 기울여준다면 

그리픽,사운드,타격감 등 아까운게 없는 게임",5
2019-01-31T03:22:44-07:00,업뎃하고  접속 인증  에러 65540,아이폰  쓰고  있는데  업뎃하고  접속하면  계속  인증  에러  떠서  접이  안됩니다  뭐가  문제인지,1
2019-01-31T00:47:34-07:00,접속을 할수가 없네요 ???,"사냥중에 튕김 
그리고는 접속을 할수가 없네요
????????????????????????????????
황당 이거모지 (아이폰7)",1
2019-01-31T00:12:46-07:00,접속,다좋은디 아니 먼 업데이트만 하면 아이폰은 지웟다깔아야 접속이됩니까???폰 두개 사용중인데 겔럭시는 안그러는데 보완좀해주세요,1
2019-01-30T23:59:27-07:00,이진 썩어빠진고인물,ㅋ망ㅋ겜ㅋ,1
2019-01-30T23:50:53-07:00,접속에러,"아이폰6s 유저입니다
왜 업뎃만하면 접속이안될까요??
계속로딩 그리구 팅~~",1
2019-01-30T22:09:13-07:00,용량이 크던 작던 내 데이터 사용하겠다는데!,"왜 다운이 안돼죠?
와파연결 안돼면 아예 못하네요",1
2019-01-30T22:08:18-07:00,좋아요~근데업뎃이 점점 복잡해지네여,"겜은  잘만드셧는데  조금더 신경쓰시면 좋은 겜이  댈거같은데 
업뎃할때마다  잡다한게  넘 마니추가대는거같아여",5
2019-01-30T20:09:26-07:00,돈지랄,"돈으로하는 겜 
너무 많이들어감",1
2019-01-30T19:19:19-07:00,유저들 돈 털어서 겜 운영하는거면,"제발 좀 팅기는것 좀 잡아라
이겜 2년쨰 하고 있는데
겜 렉 떄문에 안드로이드 폰으론 겜 자체가 불가능해서
아이패드 구매해서 즐기고 있었는데
이제는 아이패드도 팅겨서 못해먹겠다.
뭔 게임을 이따구로 운영하나, 그동안 해놓은거 아까워서 어찌어찌 하고는 있는데 진짜 잉제 떠날떄가 된거 같다.",1
2019-01-30T16:18:17-07:00,적당히좀 합시다,맨날 과금유도하는 업데이트만 하지말고 초심으로 돌아가서 유저와 소통하고 벨런스 및 버그 수정에 신경좀 써주세요. 매 업데이트마다 과금유도 상품 출시가 말이 됩니까?? 심지어는 그 주기가 몇달에서 한달이되더니 이제는 몇주마다 합니까?? 유저 다떠나고 나면 정신차리실겁니까?? 어차피 핵과금유저들도 기본유저들 다 떠나고나면 등돌릴겁니다 아무도 안하는게임에 혼자 남겠어요??,1
2019-01-30T02:03:09-07:00,"제가 아이폰인데 게임이 배그,레볼루션밖에없어요 그런데게임이게속 튕겨요 이 문제좀해결해주세요",.,3
2019-01-29T18:49:11-07:00,매일다이야결재후 안들어옴,재접해도 안들어옴 빨리 조치해주세요!!,3
2019-01-29T07:35:58-07:00,오랜만에 접속해보니...,"안녕하세요 서버 선택할때 내캐릭터 찾기에선 제 계정 캐릭들이 떠서 접속을 하고 보면 캐릭선택창에서는 캐릭터가 없고 다시 만들라고 떠서 생성 누르면 서버 오류라는 창과함께 로딩만되다가 튕기는 현상이 일어납니다...빠른 복구와 해결방안좀 부탁드립니다.
지금까지 키워온 시간과비용이 아까워서라도 꼭좀 부탁드리겠습니다.",5
2019-01-29T05:48:17-07:00,팅기는거 부터좀,게임하면서 한번도 안팅긴적이 없습니다 게임 자체 문제같고 캐릭 밸런스 조정도 시급합니다,2
2019-01-28T01:08:09-07:00,2019년 1.27일  접속 했는데;;  3초씩 팅김;;,"여전히  더 많이  팅기네요;;;
초창기 맴버 시작해서  쉬다가 오늘 접했는데;;  3-5초면 팅겨서 짜증이 나서  또  쉴렵니다..   팅김을 왜 못잡나요??   아이폰X 입니다;;  제폰이 안좋은거죠;; 더 좋은 폰 생기기 전까진 쉬겠습니다;;",1
2019-01-27T08:17:19-07:00,팅겨요 ㅠㅠ,다 괜찮는데요 ㅠㅠ 팅겨요 ㅠㅠㅠ  계속 팅겨요.. ㅠㅠ,5
2019-01-27T07:11:59-07:00,별하나도 아깝소,돈없면 하지마라 ㅋㅋㅋㅋㅋㅋ,1
2019-01-26T07:30:12-07:00,xs 에 와이파이로 하는데도 오류가 너무 심해서 못하겠어요,계속 오류나요...,1
2019-01-26T03:56:14-07:00,1분마다 튕김,왜 자꾸 튕기는지;;; 1분마다 나가져요 오류 고쳐주세요,1
2019-01-25T23:12:46-07:00,아겁나팅기네 짜증,"로그인화면도 먹통이고 패드사용자는 스트레스 겁나받네
이딴걸 돈주고한다니 참....",1
2019-01-25T18:22:14-07:00,꿀잼 리니지2,종일 손에서 놓을수가 없네요 팅만 좀 없애주세요~,5
2019-01-25T01:02:09-07:00,ㅡㅡ,2년전에하던 내캐릭어디갔어?,2
2019-01-24T04:06:01-07:00,게임 실행시,게임 실행시 넷마블 인증 실패가 되었다고 계속 나와요,4
2019-01-23T07:27:03-07:00,겜 접속이 안돼요,겜접속이 안된지 벌써몇일째에요? 왜이런건가요? 아이폰7+에요,1
2019-01-23T05:46:12-07:00,모든걸 다 떠나서;;,"오늘 게임 깔고 5시간째 하는중인데 도중에 계속 팅기더니 이젠 아예 켜지지도 않아요 ㅡㅡ
이런식으로 할겁니까",1
2019-01-23T00:03:21-07:00,초보자는 하지말라는건가?,"아니 게임들어가서 채집장소 갓더니 계속 쫒아오면서 죽여대는 고인물이면서 개념없는 몇몇이 게임할맘 싹 가시도록 만들어놓내요.
뭐 서러워서 게임할수있을까요 이건?",4
2019-01-22T18:10:10-07:00,걍 튕김,아니 캐릭 만들기도 전에 스토리만 보고나서 튕김,1
2019-01-21T19:57:07-07:00,한마디로 게임 코코같다.,오류 투성인 거지같은 게임.....,1
2019-01-20T22:27:26-07:00,하지마세요,"겜을 하기도 전에 팅기는데 어쩌라는거야 ㅈ마블들 역겹다.. 
특징: 지들이 왜 망한지 모름",1
2019-01-20T19:01:21-07:00,.,"내캐릭찾기하면 내캐릭이 있다고뜨는데
추가데이터 받고나서보면 캐릭터가 뜨질않음ㅡㅡ
새로만들라는데 황당 그자체
어찌 게임하라는건지
빨리 복구해놓던가,게임 접속도 안되고 뭐하는거임?이런식으로만들어놓고 월급받아가며 보너스받아가고짜증나서 못해먹겠네,오류도 한두번이여야지ㅡㅡ",1
2019-01-20T11:13:59-07:00,쿠폰창,저만 쿠폰창이 안 보이나요..? 분명 게임 내 설정에서 정보로 들어갔는 데 안보이네요..,4
2019-01-20T06:25:50-07:00,제 캐릭터들 다 어디갔죠?,"게임하려고들어가니까 제 캐릭터들 다 없어져버리고
다시 캐릭터 만들어야하는데 1년동안 키운 캐릭터인데 허무하네요 솔직히 좀 화나고요 게임하려할때마다
파일생성 시키고 이제는 팅기기까지 하네요 진짜 화나구요 캐릭터찾기에는 분명 있는데 찾고 들어가면
또 없어요ㅋ어쩌란거에요 다시 만들고 키우란거에요?",2
2019-01-19T20:03:16-07:00,캐릭터가 없어졌어요,"뭐죠 접속하려고 하는데 서버에 내 캐릭터 하나도없어요 다 없어졌어요 캐릭터 찾기로 해도 안되요
해결좀 해주시던가 환불해주세요;;",5
2019-01-19T07:50:55-07:00,캐릭 선택 창에 캐릭이 없음,"캐릭 찾기하면 있는데 누르고 접속하면 캐릭이 없음
빨리 조치 좀 하지 머하는 거임",1
2019-01-19T06:58:47-07:00,답변 복붙하지좀말고..,"아이폰 아이패드유저들은 참 게임한번하기 뭣같네
툭하면 업데이트에 뭐에 답변은 전부 복사 붙여넣기고
디테일하게 답변하기싫으면 공식 홈페이지나 카페에다가 올리라고하고
이런식으로 대처할꺼면 운영을하지 말던가",1
2019-01-19T06:08:27-07:00,진심 빡치네,네트워크 괜찮은데 자꾸 불안정하다고 해서 캐릭도 못만듬,1
2019-01-19T01:44:25-07:00,패치왜햇어요,"아니 패치후에 아예접속안돼고...
팅겨서 더러워서 못하겟네요

아이패드2 128gb인데 이거빡에 게임안하는데  참진짜 왜그래요,,",1
2019-01-18T16:45:28-07:00,자꾸 팅겨요,아니 업데이트하고 난뒤 더 많이팅기는대 게임을하지말라는겁니까?,1
2019-01-18T15:19:22-07:00,캐릭살려내,업데이트 하라고 해서 업데이트가 잘 안돼 삭제후 다시 박았는데. 구서버 케릭이 사라지고 없네요. 캐릭내줘.,2
2019-01-18T15:09:42-07:00,캐릭이 없어졋어요. 두캐릭다,"업게이트 하고나니 아덴1섭  캐릭 두개 없어졋네요. 
빠른 처리 부탁드려요. 아덴1섭. 종로ll쌍칼. 저승사자",1
2019-01-18T14:27:29-07:00,자꾸팅김,자꾸팅겨서 이용이 제한됨 ㅡㅡ,1
2019-01-18T14:18:26-07:00,캐릭터 사라짐,업데이트하고나서 케릭터가 사라졋어요 왜그런건가여??어디로문의해야하죠?,1
2019-01-18T11:00:11-07:00,내 캐릭 찾아줘~,엡뎃후 내 캐릭으로 접속안됨,1
2019-01-18T06:25:14-07:00,캐릭터가 안떠요 ㅠ,캐릭터가 안뜹니다 ㅜㅜ,2
2019-01-18T06:09:59-07:00,월드보스 기요틴이. 창에뜨질않습니다,업데이트이후 기요틴이 창에뜨질않아요 자켄만나오구요벌써2틀째 못가고있는데 뭔가요??이거. 보상이라도 해주셔야지 답답해죽겠잖아요,3
2019-01-18T05:13:49-07:00,아이폰 검은손만,"아이폰 접속시 검은화면 뜨고 접속한다고 그냥 다시 바탕화면 팅김
거지같이만들어놧음 이거하지마세요",1
2019-01-18T04:32:14-07:00,업뎃후 접속이 안됨,아이폰 인데 업뎃후 접속이 안되네요 뭔가 이유가 있는건가요 계속 접속이 언되요,1
2019-01-18T01:23:56-07:00,윈다우드섭인데 캐릭터가 다 사라져있네요,윈다우드섭인데 캐릭터가 다 사라져있네요 어케된일인지 ....;;;윈다우드2섭 현무@입니다 ㅠ,1
2019-01-17T21:39:10-07:00,UR재료에관한부분,"다 좋은데 ur재료가 모으기 어렵더군요.
친구들이 할때도 그렇고 모든 친구들이 다좋은데
UR제작하는게 세상에서 제일 어렵다하더군여
특히 희귀ur재료는 더 힘들다고요.
이부분에관하여 확률적인 드랍율이 높아지거나
비싼값의아데나로도 살수가 잇어야된다고 생각합니다.ur희귀및ur일반재료에 관한 패치 기다리겟습니다",4
2019-01-17T20:10:14-07:00,아이패드 팅김현상,"우리십시오 패드사용자 전부팅긴답니다  12월22일 업뎃후부터 계속이런현상일어나구요 와이파이설정요?
케이티에서와서점검다하구 신호겁나잘나온답니다 그래두팅긴다했더니 장비까지 갈아주고 같은데 맨날같은소리만 하실건가요?",1
2019-01-17T14:03:55-07:00,패치하고 조오노오옹오오온나 계속 팅김,어디 일정지역이나 사람 좀 있는데만 갔다하면 조오옹나 팅겨서 아무것도 못하네 사냥도 못해 뭐갘아서 접고만다,1
2019-01-17T11:59:46-07:00,굿,굿,5
2019-01-17T09:19:01-07:00,캐릭터가 사라졌어요,"게임들어가면 왜 캐릭터가 안나오죠?
아니 그리고 1:1문의 하려면 무슨 32자리 계정번호를 적어야된다는데 아니 캐릭터가 생성도 안되고 있던 캐릭터 없어져서 계정번호도 못보는데 어쩌란거죠?",1
2019-01-17T06:43:10-07:00,왜 제 캐릭터 선택하면 안떠요,"업뎃 왜 이모양인지... 
제 캐릭터 선택하면 캐릭터 뜨질 않네요
왜 이모양이야...;;;;;",1
2019-01-17T03:31:01-07:00,업뎃하고 케릭터 선택이 안되요 ㅠㅠ,"접속하면 케릭터목록에 키우던애가 뜨지도않고....
케릭터 찾기로 들어가서 접속하기 눌러도 안뜨는데 ㅠㅠ
이거 어떻게해야하는거예요? T_T",1
2019-01-17T03:08:53-07:00,배가 산으로가고 있음,누구나 다 아는 이야기 길게 해봐야 입만으픔.,1
2019-01-17T02:41:55-07:00,업데이트후 캐릭터 삭제됨,오늘 업데이트후 캐릭터가 전부삭제되었습니다.,3
2019-01-17T01:06:20-07:00,게임이 접속이안되는데,"업뎃햇는데 아이폰유저라 그런가 안되네
환불신청합니다",4
2019-01-16T23:09:18-07:00,아우 튕김 정해라,"적당히. 팅기게좀. 해주세요. 뭔. 허구어언날팅기고
미치겠네요",1
2019-01-16T20:21:37-07:00,끡,"뀌이이이이이이이이이이이이익
아하하하하하하하하하하하하하하하하하하하하",1
2019-01-16T16:53:38-07:00,업덱 왜 안되냐고....::,아이폰인데....,4
2019-01-16T16:26:59-07:00,아이폰xs 최적화,다른 갤럭시 폰에 비해 화면도 좁게 나오고 스킬 칸 옆에 남는 공간이 있습니다 아이폰 텐에스 언제쯤 최적화 되나요,1
2019-01-16T15:56:36-07:00,아이폰xs 최적화 안함???,화면 알람겹치고 난린거 몰라요?,1
2019-01-16T15:04:25-07:00,답답하네요,이거 리니지 할때마다 느끼는건대요 아이폰유저들은 쿠폰나와도 못써요 아니. 아이폰유저들은 쿠폰 사용하지말라는건가요??화나네요 진심,1
2019-01-16T13:29:27-07:00,닉네임 기호 장난합니까,"아니 닉네임에 왜 이상한 기호 붙입니까 
통합해서 중복이던 뭐던 막무가내로 동의없이 그냥 붙입니까 실컷 힘들게 만들어놨더니 
돈들여가면서 겜했더니 유저를 그냥 호구로 아네",1
