date,review_title,review_text,rating
2019-03-19T17:57:50-07:00,돈에. 미친 nc,"와 진짜 대단하다. 너네들.....짧고 굵게. 가려고?
예전 추억에 했다가 실망만. 합니다...",5
2019-03-19T17:19:21-07:00,아이폰은 왜.....,"업데이트가 이렇게 차이가 나면 얼마나 손해인지
아 짱나",1
2019-03-19T16:45:57-07:00,살인자육성게임,뭍지마살인범들이너무많아못해먹겄네,1
2019-03-19T16:29:18-07:00,아이폰,접속안된다 아 뭐 점검할때마다 접속안되냐 ㅅㅂ,1
2019-03-19T07:14:49-07:00,결제가 안되요,"아이폰 유저고 신용카드 등록해서 결제하는데 
안되네요...

구입을 완료할수없음
도움이필요한경우(itunes 지원)
이렇게 나오고 밑에 사이트 나오네요
왜이러나요",5
2019-03-19T04:24:37-07:00,근접캐릭 많으니까,"이제 원거리 하나 만들어주세요 
암흑기사 나왔으니
다크건맨 만들어주셈",3
2019-03-17T19:29:34-07:00,NC소프트,나라를좀먹는암적인존재,1
2019-03-17T08:41:54-07:00,이거 깔아본적도없고한대,해킹된건지 아닌지 모르겟는대 갑자기 출금되잇네요? 400다이아 구입햇다는데 전 깔아본적도없구여 환불부탁드립니다 하... 만천원 이어플에서 결제되잇어요--,1
2019-03-16T20:11:59-07:00,구매내역삭제 요망,"중국놈들이 해킹해서 리니지M을 다운받았네요
구매내역삭제 부탁 굽신",5
2019-03-16T08:01:19-07:00,아이폰 팅김현상 심해요,수정 좀 하세요,1
2019-03-15T06:48:31-07:00,캐릭터 삭제 하고 싶어요.,마음대로 삭제 하고 싶은데 왜? Lv 60에서 만 가능한지 이해가 안되네요.,3
2019-03-14T12:58:42-07:00,아이폰xs.. 너무 튕겨요,어쩌다 튕기는게 아니라 인게임 접하면 바로 튕깁니다,5
2019-03-14T00:47:09-07:00,좀 ....!!! ㅠㅠ,좀 아이폰 팅김좀 제발 좀 ㅠㅠ,1
2019-03-13T17:23:20-07:00,페북계정,페북계정 로그인이 안되네요,1
2019-03-13T11:03:59-07:00,개돼지 게임만들어 건물 올리는 기업,최곱니다 별이 한개,1
2019-03-13T05:41:43-07:00,왜이렇게 팅겨 겜들어가면 신섭만 팅기네,아니 좀 게임좀하게요,1
2019-03-13T04:33:19-07:00,아 업데이트 씨빨,"개이쓰레기들아 아니폰 업데이트 고치라고 

말만 네네 찾고있습니다 이런 개소리 짓걸이지말고 

좀 행동으로 보여봐 뭐하는 짓이야 이게 다른게임들은 

업데이되면 꼬박꼬박 잘되는데  왜니네만 그르냐 

이해가 안가네 

왜그냐 도데체 이유를 말해봐라 찾고있다고 짓걸이지말고 

로보트냐  댓글보면 매 똑같은 말만 싸질러놓네",1
2019-03-12T19:56:51-07:00,애플 주변기기 지원,"안녕하세요. ㅅ,.ㅅ
즐겁게 겜하고있는 유저입니다.
꾸준한. 건의가필요한듯 싶어. 건의좀할게요.
핸드폰 게임인 만큼. 손꾸락 사용을 기본으로 하는듯하나
피시를 통해. 키보드. 마우스를 사용하는 유져가
많은걸로 알고있습니다.
제발. 부탁컨데.  
아이패드. 키보드. 마우스좀. 지원해주세요
부탁드립니다
가능하다면 피시 사용. 유져와. 대등하게. 
싸우고싶습니다,",5
2019-03-12T19:20:49-07:00,아이폰,"아이폰 사용자인데
업데이트나 설치누르면
아이폰 카드결제설정들어가서 확인누르면
문자로 결제승인거절나오는데  뭡니까??
거기에 돈들어있음 돈나갈뻔했는데
업데이트 설치도안됩니다 ㅡㅡ",1
2019-03-12T18:45:57-07:00,접속안됨,업데이트하고 접속이안되면 .. 어쩌라는거죠?,3
2019-03-12T18:33:05-07:00,거래소는. 진짜. 안되는거에요??,"언제쯤. 아이폰은. 거래소. 이용하나요 ㅡㅡ?
너무들하네",3
2019-03-12T04:15:54-07:00,아이폰 문제가 어케 고쳐지질않네,이번엔 아이폰 게임중 지도만 누르면 계속 팅기냐ㅡㅡ어딜 날라가질못해 간간히 한번씩 끊기면서 안팅길때 한번 또팅겨 하루에 몇백번은 팅긴다,5
2019-03-12T03:44:38-07:00,리니지 접속이 안됩니다,리니지 접속 조차 안됩니다. 아이폰7 사용자인데 저만 그런가요? 1시간 째 안됩니다,1
2019-03-09T06:05:12-07:00,로딩중 팅김,"새로 받았는데 추가 업데이트 누르면 팅깁니다
아이폰 5s인데 로그인까지 하고 케릭 선택하고 로딩중 계속 팅깁니다 해결해주세요",3
2019-03-08T18:07:19-07:00,재미는 있어요,"게임 자체는 비빌 작품이 없을 정도로 재밌습니다
현질 유도가 너무 심한거 빼곤요
저도 200정도 썼네요
혹시 시작하시려는 분들 정신 꽉 잡고 겜하셔야 합니다",4
2019-03-08T16:57:52-07:00,아이폰 팅김 조치바람,1분 또는 2분마다 접속끊기고 튕기네요,1
2019-03-08T13:38:07-07:00,니들 게임만 연경상태  오류뜬다 얼른  확인해서  업데이트해,"아이패드  프로인데  리니지m만  와이파이  연결상태 확인  뜬다
기기는  와이파이 만땅인데
배그는 랙없이  잘만  돌아가고
참 개똥같이 운영하네",1
2019-03-08T04:37:51-07:00,실행안됨,왜안됨?,1
2019-03-08T01:31:47-07:00,아이폰 왜 접속 팅겨요,왜 접속하면 금방 팅기나요 이유가 뭐죠,1
2019-03-07T19:52:24-07:00,아이폰 자꾸 팅기는데,"3분마다 팅기는데 왜그런거임 패치한다는말도없네요

아이폰 xs max입니다",1
2019-03-07T08:50:32-07:00,3번째 실수를 반복하는 사람이 되지말자,"첫번째는 오픈때 요
두번째는 총사 요
세번째는 암흑기사가 될것이 뻔하기에
이번에는 하지 않겠다

오픈때는 소과금으로 소소하게 즐기려했고
총사때는 무과금으로 즐겨보려 했지만
불가능한 게임임을 알기에 하지않겠다",2
2019-03-07T06:13:07-07:00,개발자답변?,"로보트세요?
알바생쓰나여?",5
2019-03-07T05:59:31-07:00,김발진,돈이좋다지만. 돈에노에는싫다.    게임이좋다지만. 돈으로사는즐거움은싫다여.  니네들뿐만이라. 다른게임에서. 정근된 써도 행복해지는데. 내가왜이런엄청난투자를해가면서스테레스를받아야되나.     김택진올림,2
2019-03-07T02:45:25-07:00,돈들고겜하랜다,양아리들,1
2019-03-06T23:29:18-07:00,다음,"항상 다음을 샹각하세요. 벌써 많은 사람들의 입에 오른말은 이제 엔씨게임은 안한다 입니다. 영원할 수 없습니다. 다음겜 그다음 후속작도 리니지 처럼 많은 사람들이 이용하길 바란다면, 다음게임이 엔씨라는 이름을 걸고도 많은 이들의 취미생활의 즐거움과 소량의 캐쉬유도로 오래가는 회사가 되길 바랍니다.",2
2019-03-06T22:51:27-07:00,쓰발 아이폰은 개 호 구냐?,"뭔 마켓 업데이트는 되지도 않는데... 계속 하라고만하고... 뭐여 진짜? 

이 첨단을 달리는 시대에... 이런게 말이 되는지? 인씨에 그 많은 인재들은? 능력이 이정도 수준인건지? 

참 답답하다...

이런 쓰레기 게임 그래도 해 볼려고 기다리는 나도 참... 한심 스럽긴 하네... ㅋㅋㅋ;;

어쩻든 아이폰 유저는 개 호구내...",1
2019-03-06T22:11:59-07:00,제발 망해라,진짜 없어져 버렸으면 좋겠다.,1
2019-03-06T21:55:54-07:00,업데이트,"서비스 이용이 원활하지 않은 프로그램은 신뢰도가 떨어지는게 당연하다고 봅니다
충분히 문제점을 받아들였다면 유저들께 잘 표현해 주시고 업데이트 전에 이와 같은 사건들을 역사서처럼 업데이트 공지사항에 누적기록해서 매번 공지해 주세요 그렇게 돠면 회를 거듭할 수록 문제 해결되는 시간이 좋아지거나 나빠지는걸 한눈에 유저도 보고 판단할 수있잖아요 감추려고만 하지 않았으면 해요
앞으로의 발전을 기대합니다",1
2019-03-06T20:22:35-07:00,대체ㅜ거래 언제 되는데!!!,"신케에 신규서버도 나오는데

거래는 언제 할건데요

대체",5
2019-03-06T20:12:28-07:00,거래소 몇년째 검토만 할건가요?,"도대체 아이폰 거래소 검토는 몇년 검토할 예정인가요?
답변하는거는 봇 쓰고 있는거 맞죠?
개인 거래 기대도 안합니다
아이폰 거래소나 좀 되게 해주세요

또 답변에 거래소 안되서 불편하셨죠?
다방면으로 검토하고 있습니다 라는 개떡같은 답변 쓸거면 쓰지도 마세요

이익을 추구하는 집단이 IOS는 왜 안되는지 그냥 명확하게 답변을 내놓으시죠
애도 아니고 이익을 내는게 목적인 회사에 다니는 사람으로써 다 알고 있으니 그냥 정책적으로 딱 똑부러지게 말합시다

시덥잖은 답변이나 내놓지 말고요

별 1개도 아깝지만 보라고 나도 5개 줍니다",5
2019-03-06T19:44:43-07:00,아이폰 미친 ㅋㅋㅋㅋ,"대규모 업데잇 할때
애플이 과연 승인해줄까 이런거 사전조사 안하나??
뭔 초딩 카드게임도 아니고 관리 이따구여",1
2019-03-06T19:27:32-07:00,진심 이런 운영이 말이 되나요??,"무슨 이런 운영이 있죠?? 
서버오픈을 같이해야지... 안드로이드 먼저하는게 이게 말이나 되는건가요? 엔씨가 무슨 동네 슈퍼에요? 운영 이상하게 하시네... 정떨어지게....",1
2019-03-06T19:26:21-07:00,아이폰 접속돼서 케레니스 들어갈려니 생성제한,ㅋ ㅋ ㅋ ㅋ 시바 좃까세요 ㅋ ㅋ,5
2019-03-06T19:22:02-07:00,업데이트 이후....아이폰 접속하면 팅겨요,"방법좀 찾아주세요  
케릭 누르고 접속하면 자꾸 팅기네요 .. 이건뭐 이틀 아이폰 접속 안되더니  이제는 계속 팅기기나하고... 후",2
2019-03-06T19:21:41-07:00,실행이안되는데요,"이번업뎃하고나서 게임이 켜지질않습니다
캐릭터선택하고나면 튕기네요 
빠른조치좀취해주세요
아이폰 맥스입니다",1
2019-03-06T19:13:20-07:00,접속하면 팅김현상,빠른조치바랍니다.,1
2019-03-06T19:12:21-07:00,아 왜 접속안되냐고 시발,아이폰x 업뎃하고 접속할려니깐 왜안되냐고 빨리고쳐라,1
2019-03-06T18:32:39-07:00,씹자슥들아 보고 답글달아봐!,"운영자는 일 그렇게밖에 못하냐?
접속이 안ㄷ히는 이유라도 말을햐줘야지 아몰랑 시전하냐? 진짜 개같이한다 운영...
환불 받으려면 어떻게 하는지 알려주라",1
2019-03-06T18:21:25-07:00,접속안됨,접속안됨 무쓸모,1
2019-03-06T17:53:27-07:00,그냥 답변글을 달지마세요,그게 차라리 낫겠습니다.,1
2019-03-06T17:33:49-07:00,별점 1점도 아깝다.,"하려면 아이폰으로 하지마라. 대기업이라는 nc에서 매번 마켓검수가 확정되지도 않았는데 aos에서 먼저 오픈 시킨다. 이게 벌써 이년째다. ios개발자들은 반성해라. 거래소 당연히 안된다. 말로는 시간이 소요된다는데 이것역시 이년째다. 절대로 아이폰으로는 게임 하지말아라. 접속불가, 튕김, 컨텐츠제한 등 다양한 요소가 있지만 nc에서 일단 ios 유저들을 개 무시하고 있기 때문에 하려면 안드로이드로 해라. ios점검 보상도 같이받고 점검 후 서버접속도 먼저 되니까!!",1
2019-03-06T17:33:19-07:00,너네 아이폰갖고있는사람 아무도없지? ㅋㅋㅋㅋㅋㅋ,"너네 회사에 아이폰갖고있는사람 아무도없지? ㅋㅋㅋㅋㅋㅋ
다른사람 글에 댓글단거 보니까 뭔 문제가 확인이 안되고
뭐 앱스토어 들어가서 우측하단 업데이트 버튼 눌러서 진행하라고 하는데 안되니까 아이폰 사서 해보고 좀 말해 제발",1
2019-03-06T17:22:26-07:00,아이폰유저는 유저도아닌가보죠?,"3월6일 오전 5시30분부터 현재 시각인 3월7실 오전 10시20분까지 아이폰쓰는유저들은 게임도못하고 잠도못자고 시간만 허비했는데 보상은 뭘로 해주실건가요?

신섭도 지연한다면서 6시에 열어버리고
아이폰쓰는 유저가 호구입니까?",1
2019-03-06T17:18:10-07:00,업데이트,도데체 언제쯤되나요,1
2019-03-06T17:06:27-07:00,접속불가 어쩔,"아이폰 이틀째 접속 불가네요
마냥 기다려야하는지?",1
2019-03-06T17:03:50-07:00,아이폰이용???,아이폰이용은 언제 가능해요 .? 서버에 접속도 못하고 .. 혜택이 있는것도 아니고 ..,1
2019-03-06T17:02:31-07:00,업데이트를 왜한거나,"ios는 이틀째 접속도 안되는구만
안드만 돌아가면 끝이냐
롤백을 하든 해결책을 찾든 해야될꺼아냐
이 기회에 접으라는고?",1
2019-03-06T17:00:19-07:00,장난치나,아이폰 유저들 개임못허게 만들거냐 시발 유저들라고 ㅃㅃ 하겠네 미친새키들아,1
2019-03-06T16:55:39-07:00,아이폰 유저들만 자꾸 그런식으로 운영하시지 말아주세요,"자꾸 이런식이면 안되죠 꾸준히 참고 했는데 ㅡㅡ
아이폰 유저들만이라도 보상을 해주셔야죠 ㅡㅡ 이게 뭡니까",1
2019-03-06T16:54:50-07:00,로그인문제 해결,모하고 계십니까?? 업데이트 해놓구 IOS만 오픈 안합니까?? 언제 가능한지 공지라도 하세요!,2
2019-03-06T16:53:03-07:00,앵무새같은답변은됐고,언제쯤열리나요,1
2019-03-06T16:51:25-07:00,아이폰은 하지말라고그르냐?,"아이폰 유져들은 개호구로 보이냐? 언제 열어줄껀데....
니들도 참",1
2019-03-06T16:39:55-07:00,게임이 안됨,뭔 점검후 하루동안 게임이 안됩니까,1
2019-03-06T16:34:19-07:00,아이폰 접속이 안됩니다,"서버 이용에 불편을 드려 죄송합니다
라고 업데이트 이후 계속뜨는데
해결방안을 빨리 내놓으시죠",1
2019-03-06T16:31:41-07:00,개똥같은 게임이네,아니 접속이 안드로이드와 ios의 계속 문제라면 어느정도 ios 진행상황을 보고 안드로이드 업뎃하면 안되나요?? 아니면 공지라도 좀 똑디기 해서 언제쯤 되는지 확답이라도 주던가요,1
2019-03-06T16:29:04-07:00,아이폰. 잘되게 안하냐,장난하나. 지도누르면. 튕기고. 지금은 계속 점검이냐. 뭐하는거냐.,1
2019-03-06T16:23:44-07:00,접속안됨,어제 업데이트 이후 왜 접속이 안되여???,2
2019-03-06T16:23:38-07:00,제발 언제 패치되는거에요...?,안드로이드는 어제부터 접속가능하던데 ㅠㅠㅠㅠㅠ,1
2019-03-06T16:16:25-07:00,이번 업데이트 아이폰,왠간하면 안쓰는데 당췌 아이폰은 언제 접속 가능한가요,1
2019-03-06T16:15:34-07:00,음....원래  리니지1피시 오래 한유저로써...,일단뭐..요즘 대세가  이러니 모든 모바일  겜이...현질...유도가 심하죠 최근  레볼2하다   신섭 생겨서 넘어와봤는데   레볼루션처럼  직장이나  집에서  눈치안보고 겜할수있도록  화면  가려지는거 겜상에선  사냥을 하되  화면은   음...로딩  화면이라던가  레볼처럼  레볼  문구있구   전부  어둡게 하고  전자 시계마냥  크게 표기 해주면  좋겠네요  그럼   시계도 볼수있고  밧데리 여부도  볼수있으으니 좋더라구요  겜하는제도 모르고...손으로 드레그 하면 겜 화면이  나오고   다시 잠궈둘수있고  이런  편리한 기능이  얼릉  도입 댓으면   좋겠네요,3
2019-03-06T15:58:22-07:00,뭐하세요???,"능력이 안되면 업데이트를 조금씩해야 하는게 당연한거 다닐까요??
지금 아이폰 유저들은 게임도 못하고 이게먼가요????",1
2019-03-06T15:29:56-07:00,아이폰업데이트 너무느려요.,무슨 대규모업데이트만하면 아이폰은사용불가요.. 빨리개선하세요.,1
2019-03-06T15:19:17-07:00,접속이안됩니다,"3/6일자 업데이트후에 접속이안됩니다 아이폰xsmax
재설치후 로그인방법 선택할때 구글 페북 nc 게스트중 하나를누르면 사용에 불편을드려죄송합니다라는문구만나오고계속 종료됩니다 재설치 4번했습니다 데이터만 15기가잡아먹었어요 빨리처리좀 부탁드립니다 ㅜㅜ",1
2019-03-06T15:08:31-07:00,nc계정 로그인불가,nc 계정으로 로그인 하려고 하면 서비스이용에 불편을 드려서 죄송하다고 하네요,1
2019-03-06T15:01:55-07:00,아이폰 게임접속 안됨,왜구런건가여 빨라 게임진행할수잇게 해주세요,1
2019-03-06T14:54:42-07:00,아놔,아이폰은 왜 접속 안되냐고 ㅡㅡ,1
2019-03-06T14:51:32-07:00,뭐하지,"하지마세요라고 하시는거같내요 그래서 안할래요
별0점도 줄수잇게 바꿔라제발 1개도 아까우니까",1
2019-03-06T14:46:20-07:00,왜 아이폰은 안되는데,"이거 어떻게 해놓고 퇴근들하셔야지 어찌나는거임
보상같운것도 없을거같은데 ㅡㅡ
하지말라는건가 아이폰유저들 다딥 빡침",5
2019-03-06T14:36:22-07:00,아이폰만안돼는건가,"업데이트가 왜이리느려요??
어제오후부터해서 현재아참7시까지 접속이안돼는데
Nc대기업아닌가요?  중소기업이해도이거보다 빠르겟네요",1
2019-03-06T14:35:18-07:00,아이폰 7플러스 유저입니다.,"업데이트 가 됬음에도 불과하고 게임실행이 안되네요 
업데이트 표시가 안나오고 새로고침해도 안되네요 ..",1
2019-03-06T14:33:17-07:00,정기점검,"리니지m을 한참즐겨하던 신규유저입니다 요번에 새로나온 신캐릭터 땜에 정지점검이 너무길어요..
저는안 들어가지는데 친구는 들어가지고 뭐이런경우가 다있죠? 그냥 서버이용을 잘못해서 그런건가 싶네요 어떻게 해주세요",5
2019-03-06T14:30:00-07:00,10R,이게 뭔짓이냐 돈들인게 얼마인데 난 소비자고 고객이다 진짜 역겹다 엔씨,1
2019-03-06T14:02:23-07:00,아이폰은 업데이트가안됨?? 지금게임이안들어가짐,왜아이폰은 업데이트가안뜹니까  안드로이드는 업데이트 바로바로떠서 업데이트하는구만,1
2019-03-06T13:30:11-07:00,환불요청 합니다.,"아이폰 유저와 AOS 유저의 차별성을 두고 운영하시는 NCSOFT 담당자분들, 게임 못하겠습니다. 그간 결재한 내역 모두 환불해 주세요.",1
2019-03-06T13:22:49-07:00,아이폰은 왜 업데이트이후 접속이 안되나요 ?,어제오늘 접속이 계속안되네요,1
2019-03-06T13:18:31-07:00,업데이트만하면,지웟다가 다시처깔아다되내 아니 왜시작이안되냐 아진짜 짜증나내 아이폰은 왜아직도 접속이안되,5
2019-03-06T12:51:34-07:00,뭔놈이 정검 하루씩하냐?,왜 아이폰만 안되는데.,1
2019-03-06T12:09:39-07:00,왜 로그인 안됨?,리니지 설치하고 로그인 계정선택하면 서비스 이용에 불편을 드려 죄송하다고 나오면서 꺼짐 ㅡㅡ,1
2019-03-06T11:39:52-07:00,ㅇ ㅑㅇ ㅣ,"이럴꺼면 아이폰 환불해줘아 이색이들아
오늘 왠종일 게임만 들락날락 중이다",1
2019-03-06T11:19:34-07:00,업데 오류 하나 처리ㅗ 못해서,"실망입니다, 업데 오류하나 처리 못해서 ios만 24시간 접속 안되는게 가능하네요!! Aos였다면 금방 하셧겠죠? 리니지 게임 좋아했는데 이젠 싫어집니다. 
게임 접습니다. 운영 이렇게 하는거 보면 리니지m도 없어질때 된거같네요",1
2019-03-06T10:43:23-07:00,아이폰유저는 게임도 하지말라는거냐,에라이 개 씨ㅣ발새끼들아 어제 아침부터 기다렸다 사람새끼냐 니네가? 공지라도 써 올리던가 씨ㅣ발이게뭐냐? 하긴 시ㅣ발 현실복귀안한 내가 개 돼지새끼지 누굴탓하냐 칵 퉤 씨ㅣ발럼들,1
2019-03-06T09:29:55-07:00,아이폰6s인데 왜 안들어가 지냐고요,왜 안들어가 지는데 서비스에 불편을 드려 죄송합니다 문구만 나오고,1
2019-03-06T09:24:42-07:00,아이폰어쩌라고,하루종일 접안되고 죽었는데 경험치복구도못하고 템이 증발된지도 지금 확인이 안되고있다 과금유도만 매일하는것도 기분더러운데말이야 내 아이템과 경험치가 복구안되면 어쩔려고??그리고 드상을 그렇게라서 랭킹올리고잇엇는데 왜 애플만안되니?다같이 안되던가 템사라졌으면 보상해줄거유?안해줄거같은데??? 왜 매번 애플만 손해봐야하는건지 설명좀,1
2019-03-06T09:04:55-07:00,2019 03 06 서버 점검후,"애플기기 사용자들은 게임 하지 말란거냐?
다른 유저들 댓글에 답 달아놓은거 보니 우측하단업데이트 페이지 뭐가 된다는거야?! 그냥 안되는거면 답도 달지마라 이것들아",1
2019-03-06T08:52:35-07:00,아이폰 수정좀 해주세요,업데이트 이후로 하루종일 서비스 점검입니다.,2
2019-03-06T08:39:43-07:00,언제  할수있는거여,편집을해??  하 미치것네  ㅋㅋㅋ  그려  댓고  언제  대는거여   아이폰 유저는   무과그이면  안껏도  안주는  nc 니미아 답달랑게  편집을 허네 ㅋㅋㅋ미치것다,1
2019-03-06T08:30:20-07:00,게임접속이안됨,아이폰은 왜매번마다 이래요.게임삭제하고 다시다운받앗는데도 접속이안돼요.업데이트도 안뜨고 왜이러세요.일좀 잘합시다.우측하단에 업데이트 들어가서 아래위로해도 업데이트가 안떠요 왜이런거에요.참고로 아이폰7쓰고잇어요.하...답답하네요.전화좀 주세요.돌겟넹 01080298819. 파푸리온04섭하고 잇어요 하.....얼릉 접속하게 만들어주세요,1
2019-03-06T08:12:44-07:00,아이폰 유저,"업데이트 패치이후 왜 아이폰만 접속이 안됩니까??
아이폰 유저는 게임하지 말라는건가",1
2019-03-06T08:01:16-07:00,3/6일 신섭열렷는데 아이폰은 xs는안되요,이런경우는 한국사람들이 반이상은 안드로이드 반이상은 아이폰을 사용하는데 아이폰은 새벽 1시까지 안되면 오픈을 미루는게 정상아닌가요????내일되면 서버 생성가능 케릭도없을거같은데 이건 솔직히 아닌거 같네요,1
2019-03-06T07:26:37-07:00,첨 남긴다,"나 1998년도 부터 하던 사람이고 현질을 모바일 만큼 하진않았지만,개시발자뭐하냐?.
 아무리 애플 느리다고 해도 이정도면 개인사업자도 아닌데, 힘이 없음.
,,,,,,?.
.??? 듣보잡 트라하로 넘어간다",5
2019-03-06T07:20:11-07:00,아이폰 언제 접속 가능 하나요,도대체 언제 접속을 해야 하나요 하루 종일 안돼는데...,1
2019-03-06T07:08:20-07:00,아이폰 접속 하루종일 안되는 이유가?,이게임에 천만원 넘게 섰는데 하루종일 게임 못하게 만들고 하루 게임 못하면 손해가 얼만데 엔씨 너무한거 아니요? 그렇다면 손해보는 유저들에게는 어떠한 보상이 주어지나요? 이거 너무한거 같네요,1
2019-03-06T07:01:00-07:00,아이폰,아이폰 사용자인데 서비스 이용에 불편을 들여 죄송합니다만 뜨네요 삭제하고 다시 설치해도 계속 똑같네요,1
2019-03-06T06:56:42-07:00,아쉽게도 0점을 줄 수가 없네요,"앞으로 제대로 해서 별점 많이 받으시라고 최저점 드립니다 . 준비가 잘 되었을때 모든 기기의 플레이어가 즐길 수 있게 업데이트 하는것이 맞습니다.
택배 왔는데 못 뜯어보는거랑 뭐가 다른가요. 욕은 나중에 추억거리로 삼으면서 하겠습니다. 아이폰 유저들도 리니지 많이 한다는거 잊지 말아주세요
항상 고생하세요
그럼 안녕",1
2019-03-06T06:48:48-07:00,왜 겜이 안되나,아ㅡㅡ...,1
2019-03-06T06:48:21-07:00,아이폰 업뎃해라,"언제 게임하는건지 모르겠다 
안드로이드 유저들 신직업 만랩 찍으면 
아이폰 시작하게 해줄래??? 장난??? 열받네
하루종일 점검이냐",5
2019-03-06T06:45:53-07:00,접속이 안되요,"서비스 불편을 드려 죄송합니다
하고만 하고 하루종일 안되네요 
아놔",5
2019-03-06T06:43:02-07:00,aos만 서버열어주는 거지게임,평소업데이트끝나도 아이폰만 못함,1
2019-03-06T06:30:46-07:00,이건 좀 아닙니다.,"늦게 승인이 날것 같은면 사실 업데이트를 새벽5시반아니라 1시쯤에 했어야죠.. 대형 업데이트 하면 항상 ios만 이렇게 늦게되면 어떻게 합니까.. 결국 미안하다고 보상주는건 안드로이드나 아이폰 모두가 똑같이 받을텐데 ios사람들은 하루 버린거 어떻게 보상할건가요?? 그리고 신서버나 이벤트, 서버별 한정 아이템은 동시에 오픈해서 해야 하는거 아닙니까?? 어떻게 지금과 같이 운영을 하시는건지 좀 답답하네요... 이러니 사람들이 계속 떠나죠... 제발 유저를 위한 이벤트와 다양한 컨텐츠들이 나왔으면 좋겠네요",1
2019-03-06T06:30:27-07:00,아이폰 개 무시하냐?,장난하냐 지금? 보상은 안해줄꺼면서.. 진짜 하기 싫어진다,1
2019-03-06T06:10:55-07:00,접속이 안되는건....,엔씨의 김택진씨와 아이들은 문제가 없지만 ios 애플 너희들 문제래 그러니 이딴 게임은 그냥 날려버려!!너네가 잘못해서 한국인 유저들이 피해가 크자나....ios...애플 너희들 죄가 너무 많아...엔씨의 김택진씨는 너네들이 잘못해서 이런다니 그냥 너네가 보내버려~~~~,1
2019-03-06T05:59:54-07:00,아이폰유저,오늘 업뎃 된거 아이폰 유저는 그냥 개무시하는건가요?? 뭔가요?? 안드로이드만 서비스 되고 ㅋㅋ IOS는 안되고 ㅋㅋ 될거면 둘다되고 안될거면 둘다 안되야지 그리고 이벤트가 새로운 캐릭터 순위던데 ㅋㅋ 아이폰 유저는 이벤트에 해당안되고 몇시에 되는지 명시되지도 않고.. 일처리 개 븅/같이 하시는데 참... 어지간해야 욕을 안하고 넘어가지.. 아 개빡치네,5
2019-03-06T05:59:30-07:00,최악....,하루를 못해도 환불은 못해요 고객님 우리는 판매만 해요 ㅆㅂ 문제가있음 팔지를 말던가,1
2019-03-06T05:53:12-07:00,아이폰 접속왜안돼요??,짜증나네 진짜,1
2019-03-06T05:51:03-07:00,오늘중에 접속할수있을지...,너무합니다.,5
2019-03-06T05:46:30-07:00,이건진심...,"뭐하자는 거지...오픈때 부터 아이폰 으로 열심히 행ㅢ·ㅆ는데!안드로이드는 버젓이 게임하고 있고 아이폰은 그저 개똥으로 보나 거래소 바리지도 않는다 그냥 소소하게 게임 하는건데 이건좀 아니지 싶다
제발 정신들 챙기자 이건해도 해도 너무한거 아니니?",1
2019-03-06T05:42:08-07:00,아 지별좀 잘못줬네...,"1점도 아까운 개씝망겜 ㅋㅋㅋㅋㅋㅋ

아이폰 검수 통과 못한거 제대로 신경도 안쓰고 템 팔아 쳐먹을 생각에 퇴근해서 소고기 쳐묵고있냐 ㅋㅋㅋㅋㅋㅋㅋ",1
2019-03-06T05:37:39-07:00,뭐하자는건지,깔앗는데 구글을누르던 페북을누르던 로그인안되고 무슨 서비스이용에불편을드려 죄송하다는건지? 그문규나오면서 m 톡 화면으로왜넘어가지는지?,1
2019-03-06T05:31:49-07:00,오늘 업데이트하고 접속이안되요,접속이 계속 안되는데 캐릭은 못돌리고 다시 업데이트는 해주지도 않고 아이폰 유저는 손해만 봐야하나요,1
2019-03-06T05:20:34-07:00,업데이트했으면서아이폰은왜안되냐고 자꾸이딴식으로할래?,...,4
2019-03-06T05:15:07-07:00,아이폰,"아이폰 언제 되요?
거래소는요?",1
2019-03-06T05:10:25-07:00,언제되냐ㅡㅡ,몇시간째냐 ㅆㅂ,1
2019-03-06T05:09:57-07:00,아이폰은 언제,"서비스 이용에 불편드려 죄송합니다

이렇게 문구가 떠서 접속이 안되서 못하고 있습니다 
왜 그러는지 문의 주세요
언제 되냐고요 ㅡㅡ",1
2019-03-06T05:05:07-07:00,진짜 대단하다,같은 업데이트라도 아이폰 사용자는 아드로이드 사용자 보다 늦게 시작할수 밖에 없다 단지 아이오에스 사용자라는 이유만으로...,1
2019-03-06T04:59:13-07:00,아이폰 접속 가능하게하세요 모바일 게임이냐?PC게임이야?,아이폰 핸드폰은 왜 접속안되는거야?,5
2019-03-06T04:55:53-07:00,이이폰 리니지엠 실행불가,ㅅㅂ 개짜증나네 하루종일,5
2019-03-06T04:50:40-07:00,아이폰유저 보상해줘라,아이폰유저인데 엔씨에 무리한 신규서버와 대규모업데이트를 하면서 하루종일 점검하고도 아이폰유저들은 접속도 못하고 아무것도 못하는데 언제 되게 해줄거며 이에대한 보상은 어떻게 해줄건지 각성하고 반성해라,3
2019-03-06T04:48:15-07:00,업데이트이후 접속이안됩니다.,앱업데이트  이후 접속이 안됩니다,1
